,id,title,titleKana,watchersCount,seasonYear
1477,V29yay00Nzky,ReLIFE,りらいふ,4749,2016
1478,V29yay00Njg5,ジョジョの奇妙な冒険 ダイヤモンドは砕けない,じょじょのきみょうなぼうけんだいやもんどはくだけない,6062,2016
1479,V29yay00ODI1,うたのプリンスさまっ マジLOVEレジェンドスター,うたのぷりんすさまっまじらぶれじぇんどすたー,830,2016
1480,V29yay00NjUw,食戟のソーマ 弍ノ皿,しょくげきのそーまにのさら,3563,2016
1481,V29yay00NjM1,ベルセルク 2016年,べるせるく,1069,2016
1482,V29yay00Njg2,機動戦士ガンダムUC ユニコーン RE0096,きどうせんしがんだむゆにこーんりだぶるおーないんてぃしっくす,2410,2016
1483,V29yay00NTY2,魔法少女なんてもういいですから,まほうしょうじょなんてもういいですから,1994,2016
1484,V29yay00NjI0,NEW GAME,にゅーげーむ,9474,2016
1485,V29yay01MDYz,名探偵コナン エピソードONE 小さくなった名探偵,めいたんていこなんえぴそーどわんちいさくなっためいたんてい,845,2016
1486,V29yay00ODAx,アルスラーン戦記 風塵乱舞,あるすらーんせんき ふうじんらんぶ,1892,2016
1487,V29yay00NjIw,坂本ですが,さかもとですが,7238,2016
1488,V29yay00ODEy,Reゼロから始める休憩時間 ブレイクタイム,りぜろからはじめるぶれいくたいむ,988,2016
1489,V29yay00NjE2,僕のヒーローアカデミア,ぼくのひーろーあかでみあ,7985,2016
1490,V29yay00NTkw,ルパン三世 イタリアンゲーム,るぱんさんせいいたりあんげーむ,1472,2016
1491,V29yay00NTc3,紅殻のパンドラ,こうかくのぱんどら,1963,2016
1492,V29yay00Njgy,ワガママハイスペック,わがままはいすぺっく,1100,2016
1493,V29yay00ODgy,学園ハンサム,がくえんはんさむ,1074,2016
1494,V29yay00Nzg4,テイルズ オブ ゼスティリア ザ クロス,ているず おぶ ぜすてぃりあ ざ くろす,953,2016
1495,V29yay00NTU4,NORN9 ノルンノネット,のるんのねっと,641,2016
1496,V29yay00ODkw,ViVid Strike,ゔぃゔぃっと すとらいく,1280,2016
1497,V29yay00ODA5,刀剣乱舞花丸,とうけんらんぶ はなまる,1233,2016
1498,V29yay00NjY1,うさかめ,うさかめ,763,2016
1499,V29yay00ODAz,BPROJECT鼓動アンビシャス,びーぷろじぇくとこどうあんびしゃす,635,2016
1500,V29yay00Njg3,境界のRINNE第2シリーズ,きょうかいのりんねだいにしりーず,774,2016
1501,V29yay00OTM2,バーナード嬢曰く,ばーなーどじょういわく,1002,2016
1502,V29yay00MjQ1,マクロスΔデルタ,まくろすでるた,3298,2016
1503,V29yay01MDQ4,FateGrand Order First Order,ふぇいと ぐらんど おーだー ふぁーすと おーだー,2447,2016
1504,V29yay00NTgz,魔法つかいプリキュア,まほうつかいぷりきゅあ,989,2016
1505,V29yay00ODM3,Lostorage incited WIXOSS,ろすとれーじ いんさいてっど うぃくろす,1266,2016
1506,V29yay00NjYy,初恋モンスター,はつこいもんすたー,681,2016
1507,V29yay00Nzg2,ダンガンロンパ3 The End of 希望ヶ峰学園 未来編,だんがんろんぱ3 ざえんどおぶきぼうがみねがくえん みらいへん,2825,2016
1508,V29yay00OTE0,てーきゅう 第8期,てーきゅう,1662,2016
1509,V29yay00ODMx,ダンガンロンパ３ The End of 希望ヶ峰学園 絶望編,だんがんろんぱ3 ざえんどおぶきぼうがみねがくえん ぜつぼうへん,2667,2016
1510,V29yay00ODgz,機動戦士ガンダム 鉄血のオルフェンズ 第2期,きどうせんしがんだむてっけつのおるふぇんずだいにき,2567,2016
1511,V29yay00NTg2,血液型くん4,けつえきがたくんふぉー,631,2016
1512,V29yay00ODg1,SHOW BY ROCK,しょうばいろっく,1177,2016
1513,V29yay00NzYy,舟を編む,ふねをあむ,2678,2016
1514,V29yay00Njgw,ビッグオーダー,びっぐおーだー,1286,2016
1515,V29yay00Njc3,双星の陰陽師,そうせいのおんみょうじ,1072,2016
1516,V29yay00Nzc3,うしおととら TVシリーズ第3クール,うしおととら,946,2016
1517,V29yay00Nzg5,DGrayman HALLOW,でぃーぐれいまん はろう,636,2016
1518,V29yay00OTA1,灼熱の卓球娘,しゃくねつのたっきゅうむすめ,2275,2016
1519,V29yay00ODg2,装神少女まとい,そうしんしょうじょまとい,960,2016
1520,V29yay00Nzg1,TABOO TATTOO タブータトゥー,たぶーたとぅー,1080,2016
1521,V29yay00ODk1,競女,けいじょ,1984,2016
1522,V29yay00NjUy,彼女と彼女の猫 Everything Flows,かのじょとかのじょのねこえぶりしんぐふろーず,1548,2016
1523,V29yay00NjQ3,うどんの国の金色毛鞠,うどんのくにのきんいろけまり,1559,2016
1524,V29yay00NjIy,ばくおん,ばくおん,2404,2016
1525,V29yay00Nzcx,魔装学園HH ハイブリッドハート,まそうがくえん はいぶりっどはーと,1059,2016
1526,V29yay00NjE1,SHOW BY ROCK しょと,しょーばいろっくしょーと,820,2016
1527,V29yay00Njc0,少年メイド,しょうねんめいど,1549,2016
1528,V29yay00Njc5,ハンドレッド,はんどれっど,1088,2016
1529,V29yay00Njk4,マギ シンドバッドの冒険,まぎしんどばっどのぼうけん,1570,2016
1530,V29yay00Nzc1,ろんぐらいだぁす,ろんぐらいだぁす,998,2016
1531,V29yay00Njkw,TERRAFORMARS REVENGE テラフォーマーズ リベンジ,てらふぉーまーずりべんじ,1022,2016
1532,V29yay00NTM5,赤髪の白雪姫 第2期,あかがみのしらゆきひめ,2710,2016
1533,V29yay00NjQ2,アイカツスターズ,あいかつすたーず,810,2016
1534,V29yay00NTU3,虹色デイズ,にじいろでいず,1063,2016
1535,V29yay00ODA4,夏目友人帳 伍,なつめゆうじんちょう ご,2847,2016
1536,V29yay00NTUx,石膏ボーイズ,せっこうぼーいず,1309,2016
1537,V29yay00ODIy,DAYS,でいず,1049,2016
1538,V29yay00NzYw,私がモテてどうすんだ,わたしがもててどうすんだ,1603,2016
1539,V29yay00NzY2,SERVAMP サーヴァンプ,さーゔぁんぷ,713,2016
1540,V29yay00NTQz,大家さんは思春期,おおやさんはししゅんき,2728,2016
1541,V29yay00ODk4,信長の忍び,のぶながのしのび,735,2016
1542,V29yay00Nzcw,不機嫌なモノノケ庵,ふきげんなもののけあん,1163,2016
1543,V29yay00ODI2,響けユーフォニアム2,ひびけゆーふぉにあむ2,7260,2016
1544,V29yay00Nzc0,文豪ストレイドッグス 第2期,ぶんごうすとれいどっぐす,3165,2016
1545,V29yay00OTE3,魔法少女なんてもういいですからセカンドシーズン,まほうしょうじょなんてもういいですから せかんどしーずん,1031,2016
1546,V29yay00NTY4,ラクエンロジック,らくえんろじっく,958,2016
1547,V29yay00OTE2,ブブキブランキ 星の巨人 ,ぶぶきぶらんきほしのきょじん,627,2016
1548,V29yay00Nzkw,Fatekaleid liner プリズマイリヤ ドライ,ふぇいと かれいど らいなー ぷりずま いりあ どらい,2772,2016
1549,V29yay00NjY5,逆転裁判 その真実異議あり,ぎゃくてんさいばんそのしんじついぎあり,879,2016
1550,V29yay00NzM0,バッテリー,ばってりー,966,2016
1551,V29yay00NTQ2,GATE 自衛隊 彼の地にて斯く戦えり第2期,げーとじえいたいかのちにてかくたたかえり,6060,2016
1552,V29yay00NjQ4,宇宙パトロールルル子,うちゅうぱとろーるるるこ,1744,2016
1553,V29yay00NTQ0,おしえてギャル子ちゃん,おしえてぎゃるこちゃん,3382,2016
1554,V29yay00NzEw,ねじ巻き精霊戦記 天鏡のアルデラミン,ねじまきせいれいせんき てんきょうのあるでらみん,1290,2016
1555,V29yay00OTcz,ダンガンロンパ３ The End of 希望ヶ峰学園 希望編,だんがんろんぱ3 ざえんどおぶきぼうがみねがくえん きぼうへん,2004,2016
1556,V29yay00NjY4,キズナイーバー,きずないーばー,3089,2016
1557,V29yay00NTQ1,おじさんとマシュマロ,おじさんとましゅまろ,1643,2016
1558,V29yay00NzY0,アクティヴレイド 機動強襲室第八係  2nd,あくてぃぶれいど きどうきょうしゅうしつだいはちがかり せかんど,922,2016
1559,V29yay00MzE0,昭和元禄落語心中,しょうわげんろくらくごしんじゅう,3677,2016
1560,V29yay00ODA3,フリップフラッパーズ,ふりっぷふらっぱーず,1212,2016
1561,V29yay00NTU1,デュラララ2 結,でゅらららかけるにけつ,4350,2016
1562,V29yay00Njcx,コンクリートレボルティオ超人幻想 THE LAST SONG,こんくりーとれぼるてぃおちょうじんげんそうざらすとそんぐ,770,2016
1563,V29yay00NTQw,アクティヴレイド 機動強襲室第八係,あくてぃヴれいどきどうきょうしゅうしつだいはちがかり,1625,2016
1564,V29yay00NjQ1,orange,おれんじ,2640,2016
1565,V29yay00Nzcz,3月のライオン,さんがつのらいおん,4228,2016
1566,V29yay00NTQ5,シュヴァルツェスマーケン,しゅばるつぇすまーけん,1262,2016
1567,V29yay00ODAy,七つの大罪 聖戦の予兆,ななつのたいざいせいせんのしるし,2230,2016
1568,V29yay00NzY1,あまんちゅ,あまんちゅ,1662,2016
1569,V29yay00NzAw,甘々と稲妻,あまあまといなづま,3834,2016
1570,V29yay00OTIw,OcculticNineオカルティックナイン,おかるてぃっく ないん,3691,2016
1571,V29yay00NTU0,Dimension W,でぃめんしょんだぶりゅー,2863,2016
1572,V29yay00Njcw,くまみこ,くまみこ,4247,2016
1573,V29yay00NjQz,クロムクロ,くろむくろ,1759,2016
1574,V29yay00NTYw,ハルチカ ハルタとチカは青春する,はるちかはるたとちかはせいしゅんする,2641,2016
1575,V29yay00NTYy,ブブキブランキ,ぶぶきぶらんき,1604,2016
1576,V29yay00Njcz,ジョーカーゲーム,じょーかーげーむ,3583,2016
1577,V29yay00ODc5,亜人第2期,あじん,2621,2016
1578,V29yay00NjU5,ブレイブウィッチーズ,ぶれいぶうぃっちーず,1809,2016
1579,V29yay00Mjg2,甲鉄城のカバネリ,こうてつじょうのかばねり,7527,2016
1580,V29yay00Njc4,田中くんはいつもけだるげ,たなかくんはいつもけだるげ,3718,2016
1581,V29yay00ODQ0,斉木楠雄のΨ難,さいきくすおのさいなん,4881,2016
1582,V29yay00NTQx,亜人,あじん,5224,2016
1583,V29yay00NTU5,灰と幻想のグリムガル,はいとげんそうのぐりむがる,5886,2016
1584,V29yay00NTYx,ファンタシースターオンライン2 ジ アニメーション,ふぁんたしーすたーおんらいんつーじあにめーしょん,921,2016
1585,V29yay00NTUy,だがしかし,,8516,2016
1586,V29yay01MTAy,GRANBLUE FANTASY The Animation,ぐらんぶるーふぁんたじーじあにめーしょん,1212,2017
1587,V29yay01MDM2,小林さんちのメイドラゴン,こばやしさんちのめいどらごん,9732,2017
1588,V29yay01MDgz,僕のヒーローアカデミア 第2期,ぼくのひーろーあかでみあ,6107,2017
1589,V29yay01MzM0,ノラと皇女と野良猫ハート,,1643,2017
1590,V29yay01MTQz,ひなろじfrom Luck  Logic,ひなろじ,588,2017
1591,V29yay01MjU1,干物妹うまるちゃんR,ひもうとうまるちゃんあーる,6647,2017
1592,V29yay01MjUw,クジラの子らは砂上に歌う,くじらのこらはさじょうにうたう,2361,2017
1593,V29yay01MTI1,いぬやしき,いぬやしき,3532,2017
1594,V29yay01MzY5,血界戦線  BEYOND,けっかいせんせんびよんど,3488,2017
1595,V29yay01Mzc3,僕の彼女がマジメ過ぎるしょびっちな件,ぼくのかのじょがまじめすぎるしょびっちなけん,2005,2017
1596,V29yay01NDAz,このはな綺譚,このはなきたん,2372,2017
1597,V29yay01MTY3,賭ケグルイ,かけぐるい,6360,2017
1598,V29yay01MzQz,終物語 第2期,おわりものがたり,5122,2017
1599,V29yay01MDc4,終末なにしてますか 忙しいですか 救ってもらっていいですか,しゅうまつなにしてますか いそがしいですか すくってもらっていいですか,4895,2017
1600,V29yay01Mjcy,魔法使いの嫁,まほうつかいのよめ,5196,2017
1601,V29yay01MTgy,ナナマル サンバツ,ななまるさんばつ,701,2017
1602,V29yay01Mzcx,ブラッククローバー,ぶらっくくろーばー,1470,2017
1603,V29yay01MTQy,バトルガール ハイスクール,ばとるがーる はいすくーる,539,2017
1604,V29yay01NDQ2,食戟のソーマ 餐ノ皿,しょくげきのそーまさんのさら,2807,2017
1605,V29yay01Mjcw,鬼灯の冷徹 第弐期,ほおずきのれいてつ,2329,2017
1606,V29yay01NDEx,お酒は夫婦になってから,おさけはふうふになってから,1386,2017
1607,V29yay01MDU0,あいまいみーSurgical Friends,あいまいみー,923,2017
1608,V29yay01MjI3,NEW GAME,にゅーげーむ,7934,2017
1609,V29yay00OTU4,アイドル事変,あいどるじへん,585,2017
1610,V29yay01MzY0,銀魂 ポロリ篇銀ノ魂篇前半戦,ぎんたまぽろりへん しろがねのたましいへん,1591,2017
1611,V29yay01Mjc3,妹さえいればいい,いもうとさえいればいい,3590,2017
1612,V29yay01MjY3,アニメガタリズ,あにめがたりず,1341,2017
1613,V29yay01MjY3,アニメガタリズ,あにめがたりず,1341,2017
1614,V29yay01NDE4,少女終末旅行,しょうじょしゅうまつりょこう,5722,2017
1615,V29yay01MDAw,セイレン,せいれん,2145,2017
1616,V29yay00OTAz,弱虫ペダル NEW GENERATION,よわむしぺだるにゅーじぇねれーしょん,1836,2017
1617,V29yay01MDg0,BORUTOボルト NARUTO NEXT GENERATIONS,ぼると なるとねくすとじぇねれーしょんず,777,2017
1618,V29yay01MDg0,BORUTOボルト NARUTO NEXT GENERATIONS,ぼると なるとねくすとじぇねれーしょんず,777,2017
1619,V29yay00OTkz,政宗くんのリベンジ,まさむねくんのりべんじ,6571,2017
1620,V29yay01MDU2,幼女戦記,ようじょせんき,8465,2017
1621,V29yay01MTkz,アイドルマスター シンデレラガールズ劇場,あいどるますたーしんでれらがーるずげきじょう,1399,2017
1622,V29yay01MDU1,銀魂 烙陽決戦篇,ぎんたま らくようけっせんへん,1831,2017
1623,V29yay00NzI1,冴えない彼女の育てかた,さえないひろいんのそだてかたふらっと,6846,2017
1624,V29yay00OTgy,青の祓魔師 京都不浄王篇,あおのえくそしすときょうとふじょうおうへん,2472,2017
1625,V29yay01MDYy,サクラクエスト,さくらくえすと,3813,2017
1626,V29yay01MTM3,ダンジョンに出会いを求めるのは間違っているだろうか外伝 ソードオラトリア,だんじょんにであいをもとめるのはまちがっているだろうかがいでん　そーどおらとりあ,4313,2017
1627,V29yay01MTg5,地獄少女 宵伽,じごくしょうじょよいのとぎ,1231,2017
1628,V29yay01MTk1,恋と嘘,こいとうそ,3464,2017
1629,V29yay01MjYw,アクションヒロイン チアフルーツ,あくしょんひろいん ちあふるーつ,650,2017
1630,V29yay00OTAy,この素晴らしい世界に祝福を2,このすばらしいせかいにしゅくふくを,10797,2017
1631,V29yay00NzE0,エロマンガ先生,えろまんがせんせい,9637,2017
1632,V29yay01MDk4,活撃 刀剣乱舞,かつげきとうけんらんぶ,1016,2017
1633,V29yay01MDc1,キラキラプリキュアアラモード,きらきらぷりきゅああらもーど,547,2017
1634,V29yay00OTI0,進撃の巨人 Season 2,しんげきのきょじんしーずんつー,8888,2017
1635,V29yay01MDQz,ツインエンジェルBREAK,ついんえんじぇるぶれいく,505,2017
1636,V29yay01Mjcz,UQ HOLDER 魔法先生ネギま2,ゆーきゅー ほるだー まほうせんせいねぎま,758,2017
1637,V29yay01MDQx,境界のRINNE第3シリーズ,きょうかいのりんねだいさんしりーず,524,2017
1638,V29yay01MjY1,ひとりじめマイヒーロー,ひとりじめまいひーろー,578,2017
1639,V29yay01Mzgw,Wake Up Girls 新章,うぇいくあっぷがーるずしんしょう,823,2017
1640,V29yay01MTQx,天使の3P,てんしのすりーぴーす,2302,2017
1641,V29yay00OTgw,龍の歯医者,りゅうのはいしゃ,1348,2017
1642,V29yay01MDg3,笑ゥせぇるすまん NEW,わらぅせぇるすまん にゅー,791,2017
1643,V29yay01MDQ0,ベルセルク 第2期,べるせるく だいにき,693,2017
1644,V29yay00NjI3,恋愛暴君,れんあいぼうくん,1390,2017
1645,V29yay01MDg5,テイルズ オブ ゼスティリア ザ クロス 第2期,ているずおぶぜすてぃりあざくろす,767,2017
1646,V29yay01MDk3,王室教師ハイネ,おうしつきょうしはいね,940,2017
1647,V29yay01MTA5,sin 七つの大罪,しんななつのたいざい,568,2017
1648,V29yay01MjY0,てーきゅう 第9期,てーきゅう ,1585,2017
1649,V29yay01MTgx,ラブライブサンシャイン 第2期,らぶらいぶさんしゃいん,3730,2017
1650,V29yay01MDM1,けものフレンズ,けものふれんず,7032,2017
1651,V29yay01MjU4,おそ松さん 第2期,おそまつさん,2496,2017
1652,V29yay01MzIy,ようこそ実力至上主義の教室へ,ようこそじつりょくしゅぎのきょうしつへ,7936,2017
1653,V29yay01NTIw,THE IDOLMSTER Prologue SideM Episode of Jupiter,,552,2017
1654,V29yay01Mjc0,結城友奈は勇者である 鷲尾須美の章勇者の章,ゆうきゆうなはゆうしゃである わしおすみのしょうゆうしゃのしょう,3048,2017
1655,V29yay01NDE5,アイドルマスター シンデレラガールズ劇場 2nd SEASON,あいどるますたーしんでれらがーるずげきじょう,1076,2017
1656,V29yay00OTQw,うらら迷路帖,うららめいろちょう,3390,2017
1657,V29yay00OTg5,AKIBAS TRIP THE ANIMATION,あきばずとりっぷ じ あにめーしょん,1145,2017
1658,V29yay01NDE3,十二大戦,じゅうにたいせん,2380,2017
1659,V29yay01MTk4,はじめてのギャル,はじめてのぎゃる,2364,2017
1660,V29yay00OTk4,ガヴリールドロップアウト,がゔりーるどろっぷあうと,6581,2017
1661,V29yay01MjU5,兄に付ける薬はない 快把我哥帯走,あににつけるくすりはない,524,2017
1662,V29yay00OTg2,ゼロから始める魔法の書,ぜろからはじめるまほうのしょ,3001,2017
1663,V29yay01MDMx,有頂天家族2,うちょうてんかぞくつー,2346,2017
1664,V29yay01MzM2,ブレンドS,ぶれんどえす,6193,2017
1665,V29yay01MDQ5,風夏,ふうか,1718,2017
1666,V29yay00NzYx,ハンドシェイカー,はんどしぇいかー,919,2017
1667,V29yay01MDgw,つぐもも,つぐもも,1365,2017
1668,V29yay01MTY4,ID0,あいでぃーぜろ,744,2017
1669,V29yay00OTQ5,GRANBLUE FANTASY The Animation ザンクティンゼル編,ぐらんぶるーふぁんたじーじあにめーしょんざんくてぃんぜるへん,511,2017
1670,V29yay01MDc0,機動戦士ガンダム サンダーボルト 第2シーズン,きどうせんしがんだむさんだーぼると,502,2017
1671,V29yay01NDY4,いつだって僕らの恋は10センチだった,いつだってぼくらのこいはじゅっせんちだった,913,2017
1672,V29yay01MTQw,フレームアームズガール,ふれーむあーむずがーる,1459,2017
1673,V29yay01MTg4,潔癖男子青山くん,けっぺきだんしあおやまくん,1103,2017
1674,V29yay01MTk2,徒然チルドレン,つれづれちるどれん,3344,2017
1675,V29yay00OTQ3,亜人ちゃんは語りたい,でみちゃんはかたりたい,4928,2017
1676,V29yay01MTE1,神撃のバハムート VIRGIN SOUL,しんげきのばはむーとばーじんそうる,657,2017
1677,V29yay01MTU4,アホガール,あほがーる,6264,2017
1678,V29yay00OTk1,Rewrite 2ndシーズンMoon編Terra編,りらいとせかんどしーずん,1739,2017
1679,V29yay00OTk0,南鎌倉高校女子自転車部,みなみかまくらこうこうじょしじてんしゃぶ,678,2017
1680,V29yay01MDM5,にゃんこデイズ,にゃんこでいず,638,2017
1681,V29yay01MjQ4,妖怪アパートの幽雅な日常,ようかいあぱーとのゆうがなにちじょう,762,2017
1682,V29yay01MTk5,バチカン奇跡調査官,ばちかんきせきちょうさかん,663,2017
1683,V29yay01MzYw,Dies irae,でぃえすいれ,578,2017
1684,V29yay01MTM5,夏目友人帳 陸,なつめゆうじんちょう ろく,2563,2017
1685,V29yay01OTU4,FateGrand Order MOONLIGHTLOSTROOM,ふぇいとぐらんどおーだーむーんらいとろすとるーむ,1020,2017
1686,V29yay01MDk5,クロックワークプラネット,くろっくわーくぷらねっと,1190,2017
1687,V29yay01MzM3,宝石の国,ほうせきのくに,4956,2017
1688,V29yay01NDAy,王様ゲーム The Animation,おうさまげーむじあにめーしょん,1200,2017
1689,V29yay00OTgx,ひなこのーと,ひなこのーと,3653,2017
1690,V29yay01MTg0,信長の忍び伊勢金ヶ崎篇,のぶながのしのび いせ かねがさきへん,568,2017
1691,V29yay01MjE0,アイドルタイムプリパラ,あいどるたいむぷりぱら,717,2017
1692,V29yay01MDcy,アトム ザビギニング,あとむざびぎにんぐ,697,2017
1693,V29yay01MzY4,アイドルマスター SideM,あいどるますたー さいどえむ,1233,2017
1694,V29yay01NDIz,つうかあ,つうかあ,781,2017
1695,V29yay01NDA1,ネト充のススメ,ねとじゅうのすすめ,2917,2017
1696,V29yay01MTE0,ボールルームへようこそ,ぼーるるーむへようこそ,2209,2017
1697,V29yay01MzMx,スカートの中はケダモノでした,すかーとのなかはけだものでした,582,2017
1698,V29yay01MTM2,正解するカド,せいかいするかど,2090,2017
1699,V29yay00OTE4,昭和元禄落語心中助六再び篇,しょうわげんろくらくごしんじゅうすけろくふたたびへん,1920,2017
1700,V29yay01MDc3,サクラダリセット,さくらだりせっと,2503,2017
1701,V29yay00OTk3,リトルウィッチアカデミア,りとるうぃっちあかでみあ,3301,2017
1702,V29yay01MTU3,アリスと蔵六,ありすとぞうろく,2340,2017
1703,V29yay01MjYz,セントールの悩み,せんとーるのなやみ,1017,2017
1704,V29yay01MTYw,最遊記RELOAD BLAST,さいゆうきりろーど ぶらすと,571,2017
1705,V29yay01MTYx,DIVE,だいぶ,636,2017
1706,V29yay01MjA2,3月のライオン 第2シリーズ,さんがつのらいおん,2514,2017
1707,V29yay00NzI2,クズの本懐,くずのほんかい,5437,2017
1708,V29yay01MTIx,メイドインアビス,めいどいんあびす,8704,2017
1709,V29yay01MjQ2,プリンセスプリンシパル,ぷりんせすぷりんしぱる,4060,2017
1710,V29yay01Mjg1,捏造トラップNTR,ねつぞうとらっぷ,1248,2017
1711,V29yay01MzQ1,キノの旅 the Beautiful World the Animated Series,きののたび,4501,2017
1712,V29yay01MDgy,武装少女マキャヴェリズム,ぶそうしょうじょまきゃゔぇりずむ,2151,2017
1713,V29yay01MzU5,Just Because,じゃすとびこーず,3253,2017
1714,V29yay01MTM4,月がきれい,つきがきれい,3784,2017
1715,V29yay00OTM5,ACCA13区監察課,あっかじゅうさんくかんさつか,2923,2017
1716,V29yay01MjA4,異世界はスマートフォンとともに,いせかいはすまーとふぉんとともに,3713,2017
1717,V29yay01MDU3,One Room,わんるーむ,2079,2017
1718,V29yay01MTAx,FateApocrypha,ふぇいとあぽくりふぁ,3957,2017
1719,V29yay01MjQy,ゲーマーズ,げーまーず,5099,2017
1720,V29yay01MDkz,ロクでなし魔術講師と禁忌教典,ろくでなしまじゅつこうしとあかしっくれこーど,4561,2017
1721,V29yay01MjYx,異世界食堂,いせかいしょくどう,4018,2017
1722,V29yay01MTk3,ナイツマジック,ないつあんどまじっく,2600,2017
1723,V29yay01MDcw,ReCREATORS レクリエイターズ,れくりえいたーず,3282,2017
1724,V29yay01MjQ3,魔法陣グルグル 2017年,まほうじんぐるぐる,1344,2017
1725,V29yay01MDgx,覆面系ノイズ,ふくめんけいのいず,825,2017
1726,V29yay01MTc5,恋は雨上がりのように,こいはあめあがりのように,3240,2018
1727,V29yay01NjI4,SSSSGRIDMAN,ぐりっどまん,6963,2018
1728,V29yay01ODEw,天狼 Sirius the Jaeger,てんろうしりうすざじーがー,643,2018
1729,V29yay01NjQy,僕のヒーローアカデミア 第3期,ぼくのひーろーあかでみあ,5335,2018
1730,V29yay01NzIz,RELEASE THE SPYCE,りりーすざすぱいす,2527,2018
1731,V29yay01OTQz,ベルゼブブ嬢のお気に召すまま,べるぜぶぶじょうのおきにめすまま,1302,2018
1732,V29yay01NjQx,ゆらぎ荘の幽奈さん,ゆらぎそうのゆうなさん,2144,2018
1733,V29yay01NjI2,邪神ちゃんドロップキック,じゃしんちゃんどろっぷきっく,3225,2018
1734,V29yay02MDc4,Back Street Girls ゴクドルズ,ばっくすとりーとがーるずごくどるず,886,2018
1735,V29yay01NTUz,ソードアートオンライン オルタナティブ ガンゲイルオンライン,そーどあーとおんらいんおるたなてぃぶがんげいるおんらいん,7104,2018
1736,V29yay01NzA5,こみっくがーるず,こみっくがーるず,3417,2018
1737,V29yay01NTQ0,多田くんは恋をしない,ただくんはこいをしない,3035,2018
1738,V29yay01NzUz,立花館To Lieあんぐる,たちばなかんとらいあんぐる,904,2018
1739,V29yay01NDE1,刀使ノ巫女,とじのみこ,1763,2018
1740,V29yay01Mzc2,ヲタクに恋は難しい,をたくにこいはむずかしい  おたくにこいはむずかしい,5614,2018
1741,V29yay01NDU5,ゆるキャン,ゆるきゃん,9891,2018
1742,V29yay01NTI0,東京喰種トーキョーグールre,とーきょーぐーる,4079,2018
1743,V29yay01NTU1,メガロボクス,めがろぼくす,1056,2018
1744,V29yay01NTkz,メルヘンメドヘン,めるへんめどへん,1060,2018
1745,V29yay01NjQw,ISLAND アイランド,あいらんど,2402,2018
1746,V29yay01NzU1,ラストピリオド 終わりなき螺旋の物語,らすとぴりおど おわりなきらせんのものがたり,619,2018
1747,V29yay01NTMx,オーバーロードⅡ,おーばーろーど,5777,2018
1748,V29yay01Nzky,青春ブタ野郎はバニーガール先輩の夢を見ない,せいしゅんぶたやろうはばにーがーるせんぱいのゆめをみない,9281,2018
1749,V29yay02MDky,じょしおちっ2階から女の子が降ってきた,じょしおちにかいからおんなのこがふってきた,700,2018
1750,V29yay02MTQ1,ゴールデンカムイ 第2期,ごーるでんかむい,3318,2018
1751,V29yay01ODIx,火ノ丸相撲,ひのまるずもう,862,2018
1752,V29yay01MzYy,ヴァイオレットエヴァーガーデン,ゔぁいおれっとえゔぁーがーでん,10722,2018
1753,V29yay01NDMz,ヤマノススメ サードシーズン,やまのすすめ,3069,2018
1754,V29yay01NzU2,あっくんとカノジョ,あっくんとかのじょ,948,2018
1755,V29yay01NjY3,鬼灯の冷徹 第弐期その弐,ほおずきのれいてつだいにきそのに,1856,2018
1756,V29yay01NDU1,スロウスタート,すろうすたーと,3556,2018
1757,V29yay01NjAz,Caligula カリギュラ,かりぎゅら,914,2018
1758,V29yay01NTQ4,STEINSGATE 0,しゅたいんずげーとぜろ,7934,2018
1759,V29yay01NzU4,メジャーセカンド,めじゃーせかんど,953,2018
1760,V29yay01MTEw,FateEXTRA Last Encore,ふぇいとえくすとららすとあんこーる,2250,2018
1761,V29yay01NDA3,ゴールデンカムイ,ごーるでんかむい,4552,2018
1762,V29yay01NDEy,博多豚骨ラーメンズ,はかたとんこつらーめんず,2201,2018
1763,V29yay01NDUz,グランクレスト戦記,ぐらんくれすとせんき,795,2018
1764,V29yay01NDYw,弱虫ペダル GLORY LINE,よわむしぺだるぐろーりーらいん,1485,2018
1765,V29yay01NDg0,アイドリッシュセブン,あいどりっしゅせぶん,850,2018
1766,V29yay01NTMw,BEATLESS ビートレス,びーとれす,1509,2018
1767,V29yay01NDA4,デスマーチからはじまる異世界狂想曲,ですまーちからはじまるいせかいきょうそうきょく,3176,2018
1768,V29yay01NDU4,七つの大罪 戒めの復活 第2期,ななつのたいざいいましめのふっかつ,2534,2018
1769,V29yay01NjI1,魔法少女 俺,まほうしょうじょおれ,1909,2018
1770,V29yay01ODQw,となりの吸血鬼さん,となりのきゅうけつきさん,3301,2018
1771,V29yay01NzI4,ガンダムビルドダイバーズ,がんだむびるどだいばーず,735,2018
1772,V29yay02MDQ0,殺戮の天使,さつりくのてんし,2633,2018
1773,V29yay02MDc3,ゴブリンスレイヤー,ごぶりんすれいやー,5968,2018
1774,V29yay02MTA2,とある魔術の禁書目録III,とあるまじゅつのいんでっくすすりー,5085,2018
1775,V29yay02MTE3,東京喰種トーキョーグールre 最終章,とーきょーぐーるあーるいー,3243,2018
1776,V29yay02MTQ2,宇宙戦艦ティラミスII,うちゅうせんかんてぃらみすつゔぁい,643,2018
1777,V29yay02MTU5,ゾンビランドサガ,ぞんびらんどさが,6805,2018
